,background_max_distance,kernel_max_distance,textures_max_distance,textures_min_distance,barycenter_distance,group
0,12.36931687685298,14.142135623730953,22.67156809750927,1.0,10.189276247999656,0
1,16.15549442140351,17.204650534085253,31.240998703626616,1.0,13.991093846844704,0
2,16.55294535724685,15.297058540778355,30.4138126514911,1.0,13.52593972927199,0
3,17.0,15.132745950421556,29.8328677803526,1.0,12.837341178734617,0
4,16.15549442140351,15.811388300841896,30.4138126514911,1.0,13.578361354572866,0
5,13.341664064126334,13.341664064126334,23.43074902771996,1.0,10.546852788509774,0
6,11.704699910719626,13.038404810405298,19.235384061671343,1.0,8.603627870793334,0
7,13.152946437965904,13.038404810405298,23.345235059857504,1.0,10.327922447434686,0
8,12.36931687685298,13.0,20.615528128088304,1.0,9.36602953014275,0
9,15.811388300841896,15.132745950421556,28.319604517012596,1.0,12.17524359838369,0
10,17.0,14.866068747318506,29.73213749463701,1.0,13.553342330550125,0
11,13.152946437965904,13.152946437965904,22.02271554554524,1.0,9.686736396521331,0
12,13.92838827718412,14.560219778561036,25.80697580112788,1.0,11.586510840937546,0
13,15.524174696260024,15.297058540778355,26.627053911388696,1.0,11.691832228314825,0
14,15.652475842498529,15.524174696260024,29.73213749463701,1.0,13.64852497974912,0
15,13.152946437965904,11.40175425099138,21.633307652783937,1.0,9.756797326810013,0
16,15.0,16.15549442140351,29.068883707497267,1.0,13.014820617148718,0
